"date","ipca","igp.trim","ipa.trim","capacidade","pib","desemprego","comm","cambio","pimpf","tcambio","pimpf.hiato","desemprego.hiato","capacidade.hiato","lpimpf.hiato","lcapacidade.hiato","ipcaindice","cambioMA3.trim","cambioMA6.trim","pib.hiato"
2015-09-01,0.617792625049477,598.027333333333,652.419666666667,77.8333333333333,-1.5,0.0866109264142562,104.87549493438,3.54733333333333,87.4183724263568,0.0403083231022465,0.0683013327071459,0.000468720517820302,-0.356927044644498,0.000841162855623819,-0.00454604619776718,4351.29333333333,0.0612144860907805,0.0379448485765645,-0.0341702136219009
2015-12-01,0.879882099615204,620.820666666667,685.188333333333,77.6333333333333,-0.8,0.0945760049693756,96.4323724549785,3.84193333333333,84.9120572251022,0.0191195455453835,-0.0656343980672697,0.000626279569921404,0.0204776538032405,-0.000836202975810589,0.000247831868743257,4449.85666666667,0.0118104448922562,0.0365124654915183,-0.0400822112475172
2016-03-01,0.726643574602228,639.595,707.283666666667,77.6333333333333,-1.5,0.100677895371349,88.7672371292454,3.90936666666667,83.2811141912647,-0.012556842037418,-0.308830486436994,-0.000582493437530455,0.16808055130088,-0.00372904106497677,0.00215631795660146,4584.11,-0.0134601567605398,-0.000824855934141796,-0.0533020784951623
2016-06-01,0.619268754180902,653.59,723.991,77.2566666666667,0.5,0.108690096237009,100.183253958371,3.50926666666667,83.9960875153831,-0.0280688477335648,0.46110818232556,-0.000337692244781233,0.104545096271778,0.00546002164786863,0.00136050073206029,4668.62333333333,-0.0310148404817565,-0.0222374986211481,-0.0491659821798354
2016-09-01,0.475378640761666,667.62,741.733666666667,76.69,-0.7,0.117188130931512,103.163464399902,3.24663333333333,83.5267019476633,-0.0173800822432787,0.198345744413885,0.000240467549308907,-0.0715617625365089,0.00240751562325592,-0.000920522026767993,4731.08666666667,-0.0195459914224971,-0.0252804159521268,-0.0527225479357982
2016-12-01,0.205792376219804,670.129333333333,743.396333333333,76.4933333333333,-0.2,0.123849376754923,107.886044512481,3.29276666666667,82.421861982839,-0.00481747361878034,-0.499346032935255,-0.00028549351044078,-0.137394774563892,-0.0060266987182036,-0.00179573690498872,4763.32666666667,0.00809044021799816,-0.00572777560224945,-0.0530601368213346
2017-03-01,0.210674976520105,677.783333333333,751.942,76.8966666666667,1.2,0.129649673910002,114.383542176596,3.1423,83.5338313606721,-0.00450527014062756,0.25337238688077,0.000668041453224688,0.121926081278043,0.00304800576922541,0.00158802903112084,4808.40333333333,-0.0180227005233546,-0.00496613015267823,-0.0411600951515035
2017-06-01,0.113957954157285,666.817666666667,730.078333333333,76.98,0.8,0.12977864355666,108.486239126609,3.21303333333333,84.1437762676589,0.000923517700751887,-0.331676913581182,0.00046617816655344,-0.12214110107791,-0.0039046484828118,-0.00158683754122535,4834.70666666667,0.0119473488196407,-0.00303767585185698,-0.0338931517759901
2017-09-01,0.301943193938686,656.1682406,709.893153,77.5866666666667,0.2,0.126072595801997,111.474208616686,3.16333333333333,86.3120091509448,-0.000128621733620567,0.140291422913918,-0.000836357003290706,0.0126781260415688,0.00169768914898712,0.00017052055018052,4852.59,-0.00811097687004243,0.00191818597479912,-0.0328028788190072
2017-12-01,0.334846181010799,663.8159624,720.1385806,77.9166666666667,0.3,0.125160030436666,119.837974646555,3.24686666666667,87.8504918417419,0.00505632372274903,0.54957511079327,-3.4372348530598e-05,0.0468825833706035,0.00625022996174381,0.000602962517845936,4897.54333333333,0.00986680801145173,0.000877915570704651,-0.0295866009011897
2018-03-01,0.145795797130831,675.647666666667,736.214,78.0166666666667,0.9,0.124758964312796,127.675756685972,3.24316666666667,86.9743472443429,0.015743396671101,-0.00384792240648342,0.000441041010723828,0.180005126242004,0.000477654990892695,0.0023360062342069,4942.72333333333,0.00557649493766569,0.00772165147455871,-0.0231572940057593
2018-06-01,0.660204736920295,691.3,758.695,77.2033333333333,-0.1,0.122987779288339,131.128140267817,3.605,85.0085450081734,0.0288074093099333,-1.24208376180203,-5.23549339952004e-05,-0.400902026497638,-0.0151885059259049,-0.00520100731559185,4995.99666666667,0.0413121456285813,0.0234443202831235,-0.0263029883495
2018-09-01,0.333623592416502,714.161666666667,790.788666666667,77.9033333333333,0.8,0.121155577480693,130.2259131319,3.95773333333333,87.7149572196679,0.0157407995941196,1.21026952051895,-0.000472756268505709,0.286281409572595,0.0143749737324817,0.00370374669169671,5066.16666666667,0.0162497084723467,0.028780927050464,-0.0192473114206446
2018-12-01,0.0867444876964903,727.657,810.153666666667,77.4666666666667,-0.5,0.121397716943402,123.747217463063,3.8094,85.6194626176341,-0.0027178548074237,-0.541655804766142,2.3086397351967e-05,-0.0785680742464763,-0.00607693731555721,-0.00100737657500982,5099.09,-0.0110520860539436,0.00259881120920159,-0.0232217877080391
2019-03-01,0.422809571300189,724.696666666667,801.791333333333,77.4333333333333,1.3,0.121626595784212,118.666601751064,3.77,85.6060281927352,-0.000313279508271476,-0.521363548807306,0.000464657036713103,-0.09828911768489,-0.00642837440409879,-0.00126942466974711,5144.44333333333,0.0015252090477138,-0.00476343850311488,-0.0190283248571829
2019-06-01,0.267593127003276,744.364666666667,829.387666666667,77.8,0.2,0.119504065827913,119.807737952455,3.91823333333333,87.1844562033968,0.0053833684711918,0.743468761125646,-0.000244216723226137,0.132792506236939,0.00880351483792641,0.00170806574232992,5211.66666666667,0.00496833029266385,0.00324676967018883,-0.0160410678470385
2019-09-01,0.178493509757016,750.015,835.458333333333,77.8,-0.2,0.118154128493635,115.163100910228,3.973,86.5724352814617,0.00950604985544193,-0.0559395692441977,-0.00027728325072481,-0.0256651764958254,-0.000589584715767977,-0.000329069726581347,5227.31666666667,0.0165298318117378,0.0107490810522008,-0.0170774466522327
2019-12-01,0.52918904075666,758.389333333333,847.341666666667,78.0333333333333,0.2,0.117639684431115,116.614101565576,4.11666666666667,86.290228353034,0.0119747209315085,-0.243968252020001,0.000680186721759031,-0.0491663001364723,-0.00285743191799822,-0.000626194466146165,5271.02666666667,0.00504113382905722,0.0107854828203975,-0.013995108031899
