"date","ipca","igp","ipa","alimbebs","capacidade","desemprego","comm","cambio","pimpf","pimpf.hiato","pimpf_saz","desemprego.hiato","capacidade.hiato","ipcaindice","lpimpf.hiato","lcapacidade.hiato","cambio.MSD.2","cambio.MSD.3","cambio.MSD.4","cambio.MSD.5","cambio.MSD.6","cambio.MSD.7","cambio.MSD.8","cambio.MSD.9","cambio.MSD.10","cambio.MSD.11","cambio.MSD.12"
2015-01-01,0.761587917206708,595.475,649.636,0.0081,78.6,0.0835840487671173,109.743694975107,3.2225,90.5670412203175,0.103227458594446,95.5,0.0003176913352088,0.0537105873700341,4110.2,0.001222921108889,0.000759269292498921,0.00897638402649125,0.00598550121752129,0.00480807856633011,0.00418097913539084,0.00389147190985538,0.00345258755500707,0.00306861553039466,0.0027303012317876,0.00246159507583685,0.00224039736333397,0.00218783481924835
2015-02-01,0.468148627174403,597.481,651.148,0.0117,77.4,0.0863267125464719,102.520241451272,3.5137,89.6401046359832,0.0623414606910444,97.6,0.000320990809451763,-0.753487142400814,4160.34,0.000796192364049375,-0.0096394776976112,0.00705386645281496,0.00629800068971279,0.00472443441717994,0.00403470965629526,0.00364102161551835,0.00347000935361259,0.00313866836265067,0.00283223980659035,0.00255139451022443,0.00232338043404767,0.00213213375106913
2015-03-01,0.64315984160762,601.126,656.475,0.0097,77.5,0.0893476142165894,102.36254837676,3.9058,88.8752524766054,0.173752789934525,94.3,0.000591757887543676,-0.371004570080615,4215.26,0.00207049812661975,-0.00475793007114866,0.00048910219043569,0.00471490109011515,0.00473274310846347,0.00378694160668705,0.0033684197743653,0.00312615715111794,0.00304087948000045,0.00279403525176899,0.00255271286240286,0.00232281049699635,0.00213284626160332
2015-04-01,0.841931892979391,612.453,673.696,0.0137,77.8,0.0914387541528152,102.317376866191,3.8795,88.4489830989424,0.597156681523629,97.2,-6.75528274599047e-06,0.104964953368736,4245.19,0.00688586927413759,0.00134495115267175,0.000151884920871429,0.000415001285966244,0.0036028756868432,0.00383955438217624,0.00320025125174377,0.00292533116045988,0.00276873744185662,0.002732648368559,0.00254131167429482,0.00234490255464145,0.00215147624533227
2015-05-01,0.960950307704328,622.479,688.181,0.0063,77.4,0.0949168343353465,96.2261494358763,3.7758,86.7267132304532,-0.33130814769018,87.6,0.000870918746419452,-0.195134993329845,4276.6,-0.00372659345171922,-0.00253493996914322,0.000774480057446554,0.000528643493202876,0.000631791123941123,0.00313873267704771,0.00341332209145783,0.00292623830690405,0.00271993484513561,0.00260356224141319,0.00258759959548967,0.00242684339825582,0.00225634072824348
2015-06-01,0.836925358823129,627.53,693.688,0.0065,77.7,0.0976919995480972,90.7535910628681,3.8705,85.752304371355,-0.639932128849978,77.2,0.00116417523407307,0.151603023960391,4310.39,-0.00739156094714044,0.00193348472764576,0.00472396293070847,0.00323824177948143,0.00243792392578995,0.00213858594386313,0.00397657143479829,0.00409224253889974,0.00358117917148494,0.00332502710940401,0.00315978253962699,0.00309470556167708,0.0029050868836971
2015-07-01,1.09312752162348,631.847,698.069,-1e-04,77.5,0.097824448732896,85.3222816113211,4.0517,84.7158920126576,-1.18694484751867,76.3,-0.00110006555552263,-0.0179034984425357,4337.11,-0.0139130520662523,-0.000246884030592476,0.0103092441062159,0.00730021628343255,0.00554186208183125,0.0044408837384081,0.00385760878469939,0.00518745022823863,0.00513730259514736,0.00456690626230669,0.00423779669735168,0.00400459530774096,0.00387454034727738
2015-08-01,0.715607515158624,641.613,709.888,0.0024,77.9,0.100456175186549,87.3708316514425,3.9731,86.1658663776204,0.573623902684687,75.8,-0.000896673024327513,0.422378328378628,4346.65,0.00665276450821484,0.00542808700748143,0.0062490320153475,0.00688794308474873,0.00548649747302799,0.00444255787382786,0.0037082932889758,0.00331299910714438,0.00454468657993559,0.00457152908922146,0.00411474974025745,0.0038566643650301,0.00367465745224707
2015-09-01,0.387286178886381,645.325,713.894,0.0077,77.5,0.103826003307268,93.6085981249725,3.7033,85.2071090883613,-0.170545467107388,83.7,-2.47043195239494e-05,0.0997668066960244,4370.12,-0.00203358866867109,0.00128775067867348,0.000379923619849033,0.00440419007619292,0.00534458386303249,0.00453209921799914,0.00382121592783717,0.00328060941881979,0.0029881874934868,0.00411911098192983,0.00418582680008769,0.00380563669095076,0.00359481785110124
2015-10-01,0.607210098962425,647.932,716.412,0.0183,77.43,0.107254819991368,96.7585413314274,3.5652,86.2511465058386,1.03368784982844,83,0.000863224136454607,0.141254839202603,4405.95,0.0120294507825287,0.00183352686490768,0.000671775801039841,0.000462964214631333,0.00346040390819367,0.00440147617126517,0.00388159024903194,0.00336519156731699,0.00294916391699181,0.00272606059467671,0.00377010442415644,0.00386248303682481,0.00354092075038785
